

﻿央视频道,#genre#
吉林卫视,http://39.134.65.151/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.134.65.145/PLTV/88888888/224/3221225981/1.m3u8

湖北卫视,http://222.132.191.125:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.135.32.27:6610/000000001000/1000000001000010355/index.m3u8?i



河南卫视,http://159.75.85.63:5681/sxg.php?id=hnws35
河南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河南卫视,http://111.59.189.40:8445/tsfile/live/0139_1.m3u8
河南卫视,http://74.119.193.113:8280/live/hn4k/hls.m3u8


河北卫视,http://39.136.48.2:8089/PLTV/88888888/224/3221225779/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河北卫视,http://39.135.55.72:6610/PLTV/88888888/224/3221227063/index.m3u8?servicetype=1&IASHttpSessionId=OTT
河北卫视,http://39.134.65.177/PLTV/88888888/224/3221225867/1.m3u8
河北卫视,http://39.136.48.5:8089/PLTV/88888888/224/3221225779/index.m3u8
河北卫视,http://39.136.48.8:8089/PLTV/88888888/224/3221225779/index.m3u8
贵州卫视,http://39.136.48.2:8089/PLTV/88888888/224/3221225777/index.m3u8
贵州卫视,http://39.136.48.5:8089/PLTV/88888888/224/3221225777/index.m3u8
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.141/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.151/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.145/PLTV/88888888/224/3221225974/1.m3u8
广东卫视,http://222.132.191.125:9901/tsfile/live/0125_1.m3u8
广东卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://39.136.48.53:8089/PLTV/88888888/224/3221226213/index.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8


广西卫视,http://218.204.51.252:9901/tsfile/live/1003_1.m3u8
广西卫视,http://39.134.193.112:6610/030000001000/GXWS/index.m3u8?livemode=1
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8



东南卫视,http://39.134.66.110/PLTV/88888888/224/3221225863/index.m3u8
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8?icpid=88888888&from=30&hms_devid=1452
东南卫视,http://182.151.211.171:808/hls/61/index.m3u8
东南卫视,http://39.134.65.175/PLTV/88888888/224/3221225863/1.m3u8
东南卫视,http://39.135.32.22:6610/000000001000/1000000002000009263/index.m3u8?
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
安徽卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225691/index.m3u8
安徽卫视,http://111.59.189.40:8445/tsfile/live/0130_1.m3u8
安徽卫视,http://222.132.191.125:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://39.134.65.141/PLTV/88888888/224/3221225925/1.m3u8
宁夏卫视,http://218.204.51.252:9901/tsfile/live/1049_1.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578

青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484


兵团卫视,http://159.75.85.63:5681/sxg.php?id=btws
兵团卫视,http://111.59.189.40:8445/tsfile/live/0115_1.m3u8

西藏卫视,http://218.204.51.252:9901/tsfile/live/1046_1.m3u8

兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8



休闲频道,#genre#

茶频道,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
茶频道,http://fxhack.f3322.org:8000/udp/239.77.0.15:5146


快乐垂钓,https://live.v1.mk/api/bestv.php?id=klcd8m/8000000/mnf.m3u8
快乐垂钓,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225780/index.m3u8?fmt=ts2hls
快乐垂钓,https://live.v1.mk/api/bestv.php?id=klcd8m/8000000


金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8?zhund
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8?zhund
金鹰纪实,http://124.232.231.246:6610/000000001001/201600010008/index.m3u8?A=&IASHttpSessionId=OTT?zhund
金鹰纪实,https://live.v1.mk/api/bestv.php?id=jyjs8m/8000000
金鹰纪实,https://live.v1.mk/api/bestv.php?id=jyjs8m/8000000/mnf.m3u8



生活时尚,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/shsshd/2300000/mnf.m3u8
生活时尚,http://baidu.live.cqccn.com/__cl/cg:live/__c/shenghuo/__op/default/__f//index.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8?zshangd
百姓健康,http://baidu.live.cqccn.com/__cl/cg:live/__c/jiankangSD/__op/default/__f//index.m3u8
每日影院,http://baidu.live.cqccn.com/__cl/cg:live/__c/mryyHD/__op/default/__f//index.m3u8
幸福剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/xfjcHD/__op/default/__f//index.m3u8

第一剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/diyijuchangHD/__op/default/__f//index.m3u8
都市剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/dsjcHD/__op/default/__f//index.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8?zshangd
动漫秀场,http://baidu.live.cqccn.com/__cl/cg:live/__c/dmxcHD/__op/default/__f//index.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8?zshangd
魅力足球,http://baidu.live.cqccn.com/__cl/cg:live/__c/mlzqHD/__op/default/__f//index.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8?zshangd
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
风云剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/fyjcHD/__op/default/__f//index.m3u8
求索纪录,http://baidu.live.cqccn.com/__cl/cg:live/__c/qsjlHD/__op/default/__f//index.m3u8
兵器科技,http://baidu.live.cqccn.com/__cl/cg:live/__c/bqkjHD/__op/default/__f//index.m3u8
游戏风云,http://baidu.live.cqccn.com/__cl/cg:live/__c/yxfyHD/__op/default/__f//index.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8?zshangd
幸福娱乐,http://baidu.live.cqccn.com/__cl/cg:live/__c/xfylHD/__op/default/__f//index.m3u8
怀旧剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/hjjcHD/__op/default/__f//index.m3u8
怀旧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8?key
风云音乐,http://baidu.live.cqccn.com/__cl/cg:live/__c/fyyyHD/__op/default/__f//index.m3u8
央视台球,http://baidu.live.cqccn.com/__cl/cg:live/__c/ystqHD/__op/default/__f//index.m3u8
风云足球,http://baidu.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f//index.m3u8
央视文化精品,http://baidu.live.cqccn.com/__cl/cg:live/__c/yswhHD/__op/default/__f//index.m3u8
高尔夫网球,http://baidu.live.cqccn.com/__cl/cg:live/__c/golfHD/__op/default/__f//index.m3u8
早期教育,http://baidu.live.cqccn.com/__cl/cg:live/__c/zaojiaoHD/__op/default/__f//index.m3u8
CHC高清电影,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcgqdyHD/__op/default/__f//index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcjtyyHD/__op/default/__f//index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC动作电影,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcdzdyHD/__op/default/__f//index.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8



台湾频道,#genre#




中天新闻台,http://209.141.47.175/kstv2.php?id=485$209
中视新闻台,http://209.141.47.175/kstv2.php?id=486$209
民视新闻台,http://209.141.47.175/kstv2.php?id=487$209
东森新闻台,http://209.141.47.175/kstv2.php?id=488$209
东森财经新闻,http://209.141.47.175/kstv2.php?id=489$209
寰宇新闻台,http://209.141.47.175/kstv2.php?id=490$209
台视新闻台,http://209.141.47.175/kstv2.php?id=491$209
壹新闻,http://209.141.47.175/kstv2.php?id=492$209
天空新闻,http://209.141.47.175/kstv2.php?id=493$209
三立iNEWS,http://209.141.47.175/kstv2.php?id=494$209
东森新闻台,http://2023.stream-link.org/tv/1919365097$2023
東森財經新聞,http://2023.stream-link.org/tv/203448254$2023
华视新闻台,http://2023.stream-link.org/tv/686953698$2023
中天新闻台,http://2023.stream-link.org/tv/280231259$2023
中视新闻台,http://2023.stream-link.org/tv/389451789$2023
民视新闻台,http://2023.stream-link.org/tv/727114305$2023
寰宇新闻台,http://2023.stream-link.org/tv/538334982$2023
寰宇台灣新聞,http://2023.stream-link.org/tv/1008347635$2023
三立財經新聞,http://2023.stream-link.org/tv/2011233628$2023
三立新聞,http://2023.stream-link.org/tv/1698256848$2023
三立新聞+,http://2023.stream-link.org/tv/728100935$2023
台視新聞,http://2023.stream-link.org/tv/723728651$2023
TVBS新聞,http://2023.stream-link.org/tv/2083798658$2023
TVBS財經,http://2023.stream-link.org/tv/342221541$2023
中天綜合台,http://2023.stream-link.org/tv/357535870$2023
中天亞洲台,http://2023.stream-link.org/tv/973103771$2023
台視,http://2023.stream-link.org/tv/1558743392$2023
天才衝衝衝,http://2023.stream-link.org/tv/1210311184$2023
東森yoyo,http://2023.stream-link.org/tv/1099757482$2023
中天新闻台,http://2205.ye23.win:80/live.php?id=zt$2205
中视新闻台,http://2205.ye23.win:80/live.php?id=zs$2205
台视新闻台,http://2205.ye23.win:80/live.php?id=ts$2205
三立新闻台,http://2205.ye23.win:80/live.php?id=slxw$2205


壹电视新闻台,mitv://135.148.104.228:19806/6448e5fd0004b44d1e97391d4d2c0333$晴天
年代新闻,mitv://135.148.104.228:19806/64548033000a719c4be99d8434f175bc$晴天
东森新闻台,mitv://135.148.104.228:19806/ba830fdb097a47af9f74ef81c7d1d715$晴天
中天新闻台,mitv://135.148.104.228:19806/645a505500087efb629eacb405a54a42$晴天
民视新闻台,mitv://135.148.104.228:19806/64577cff0001eb7c5795230f6bb8749b$晴天
三立新闻台,mitv://135.148.104.228:19806/645500960008581e4ddf1fbf03fc57a9$晴天
TVBS新闻台,mitv://135.148.104.228:19806/beaa6cbcf1034703a97d3295f8c0ae60$晴天
中视新闻台,mitv://135.148.104.228:19806/8817421e14dd462f8deede53ce057af1$晴天
寰宇新闻台,mitv://135.148.104.228:19806/644caa69000a86d02d4e808470d2023f$晴天
华视新闻,mitv://135.148.104.228:19806/ab85a40ff8754fe58c6aec3a9768925d$晴天
NHK新闻资讯台,mitv://135.148.104.228:19806/2827343b83c648d08bf066785cf70ad0$晴天

中天新闻台,https://cntv.sbs/abroad?id=t003
中视新闻台,https://cntv.sbs/abroad?id=t005
民视新闻台,https://cntv.sbs/abroad?id=t006
东森新闻台,https://cntv.sbs/abroad?id=t001
东森财经新闻,https://cntv.sbs/abroad?id=t002
寰宇新闻台,https://cntv.sbs/abroad?id=t007
寰宇新闻台湾台,https://cntv.sbs/abroad?id=t008
TVBS新聞,https://cntv.sbs/abroad?id=t013
台视新闻台,https://cntv.sbs/abroad?id=t012

三立新闻,https://cntv.sbs/abroad?id=t010
三立iNEWS,https://cntv.sbs/abroad?id=t009
华视新闻,https://cntv.sbs/abroad?id=t004
TVBS,https://cntv.sbs/abroad?id=t014
中天亚洲台,https://cntv.sbs/abroad?id=t015
民视,https://cntv.sbs/abroad?id=t017




TVBS新闻台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ
TVBS新闻台,http://tv.beimua.com/tvs.php?id=3
TVBS新闻台,http://158.101.151.82:9000/jmsytb.m3u8?c=3
TVBS新闻台,http://123.58.201.173:52411/test/lshotel.php?id=44
TVBS新闻台,http://140.238.155.232:9000/jmsytb.m3u8?c=31
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8 
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
东森新闻台,http://158.101.151.82:9000/jmsytb.m3u8?c=2
东森新闻台,http://tv.beimua.com/tvs.php?id=1
东森新闻台,http://61.221.81.93:8527/hls/65/807/ch843.m3u8
东森新闻台,http://123.58.201.173:52411/test/lshotel.php?id=40
东森新闻美洲台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻台,http://123.58.201.173:52411/test/lshotel.php?id=42
民视新闻台,http://tv.redrainl.site:9500/live.m3u8?c=01
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=7
台视新闻,http://tv.redrainl.site:9500/live.m3u8?c=11
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
华视新闻,http://152.69.224.242:9500/jmsytb.m3u8?c=21 
华视新闻,http://123.58.201.173:52411/test/lshotel.php?id=38
中天新闻台,http://158.101.151.82:9000/jmsytb.m3u8?c=5
中天新闻台,http://123.58.201.173:52411/test/lshotel.php?id=41
中天新闻台,http://tv.redrainl.site:9500/live.m3u8?c=03
中天新闻台,http://104.192.80.27:9500/live.m3u8?c=2  
中天新闻台,http://152.69.224.242:9500/jmsytb.m3u8?c=1
中天亚洲台,http://162.19.247.76:22222/live/ztyz/index.m3u8
中天亚洲台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天亚洲台,http://50.7.220.74:8278/ctiasia_twn/playlist.m3u8?tid=MFFF9983745599837455&ct=19193&tsum=ee61e179a8c619a076c515514d68e24e
中天亚洲台,http://198.16.64.10:8278/ctiasia_twn/playlist.m3u8?tid=MC3C8838319088383190&ct=19226&tsum=6eaf7a477dd08b06a5dc54b4c05e52e1
非凡新闻,http://123.58.201.173:52411/test/lshotel.php?id=46
非凡商业,http://123.58.201.173:52411/test/lshotel.php?id=47
三立新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=9
三立新闻,http://123.58.201.173:52411/test/lshotel.php?id=43
三立新闻,http://140.238.155.232:9000/jmsytb.m3u8?c=23
壹新闻,http://123.58.201.173:52411/test/lshotel.php?id=50
镜新闻,http://tv.redrainl.site:9500/live.m3u8?c=28
寰宇新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=14
寰宇新闻,http://61.221.81.93:8513/hls/65/807/ch843.m3u8
寰宇新闻,http://www.yshmzmc.top/gtjm.php?id=live1222
寰宇新闻,http://123.58.201.173:52411/test/lshotel.php?id=49
寰宇新闻,http://tv.redrainl.site:9500/live.m3u8?c=22
年代新闻,http://61.221.81.93:8532/hls/65/807/ch843.m3u8
年代新闻,http://123.58.201.173:52411/test/lshotel.php?id=39
中视新闻,http://158.101.151.82:9000/jmsytb.m3u8?c=8
中视新闻,http://tv.redrainl.site:9500/live.m3u8?c=02
NOW新闻台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=13
民视,http://123.58.201.173:52411/test/lshotel.php?id=4
民视,http://107.151.203.111:2209/135/us50.php?id=msk
台视,http://162.19.247.76:22222/live/taishi/index.m3u8
台视,http://123.58.201.173:52411/test/lshotel.php?id=1
台视,http://107.151.203.111:2209/135/us50.php?id=tsk
中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8
中视,http://123.58.201.173:52411/test/lshotel.php?id=2
公视,http://123.58.201.173:52411/test/lshotel.php?id=5
华视,http://162.19.247.76:22222/live/huashi/index.m3u8
华视,http://123.58.201.173:52411/test/lshotel.php?id=3
三立都会台,http://162.19.247.76:22222/live/uch5/index.m3u8
三立都会台,http://162.19.247.76:22222/live/uch6/index.m3u8
天映频道,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941618&extension=ts&play_token=kr082FQvzN
天映经典,http://162.19.247.76:22222/live/tyjd/index.m3u8
天映经典,http://198.16.64.10:8278/Celestial/playlist.m3u8?tid=MCFC1164333411643334&ct=19225&tsum=3668a5dd07515bbf30cfeebe267936ff
天映经典,http://198.16.64.10:8278/Celestial2/playlist.m3u8?tid=MD3D1210050512100505&ct=19225&tsum=d40ac484b1a904e59158bd911bbd8b89
天映经典,http://120.84.96.66:808/hls/85/index.m3u8
卫视中文台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941624&extension=ts&play_token=xmfFOBilCP
卫视电影台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941625&extension=ts&play_token=UX6nxpu1TT
卫视电影台,http://61.221.81.93:8523/hls/65/807/ch843.m3u8
星卫电影台,http://www.yshmzmc.top/gtjm.php?id=live1031
星卫电影台,http://123.58.201.173:52411/test/lshotel.php?id=54
龙祥时代,http://gxfrg007.8800.org:8282/tsfile/live/1048_1.m3u8
龙华电影,http://123.58.201.173:52411/test/lshotel.php?id=57
靖天戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
靖天育乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8
靖天映画,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8
靖天戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
靖天卡通台,http://www.336699.live:1935/blockfour/4gtv-4gtv044.stream/playlist.m3u8
靖天欢乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8
靖天国际,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8
采昌影剧,http://www.336699.live:1935/blockfour/4gtv-4gtv049.stream/playlist.m3u8
八大综合,http://61.221.81.93:8530/hls/65/807/ch843.m3u8
八大第一,http://61.221.81.93:8531/hls/65/807/ch843.m3u8
东森美洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156397&extension=ts&play_token=2fQZ7EF20L
东森卫视,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=156394&extension=ts&play_token=UEKTIim7lP
东森电影,http://162.19.247.76:22222/live/dsdyt/index.m3u8
东森洋片,http://107.151.203.111:2209/135/hk.php?id=dsypt
东森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
东森戏剧,http://162.19.247.76:22222/live/dsxj/index.m3u8
东森幼幼,http://61.221.81.93:8525/hls/65/807/ch843.m3u8
纬來电影,http://123.58.201.173:52411/test/lshotel.php?id=56
中天娱乐台,http://162.19.247.76:22222/live/ztyl/index.m3u8
中视菁采台,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS,http://tv.beimua.com/tvs.php?id=4
TVBS42,http://158.101.151.82:9000/jmsytb.m3u8?c=4
东森财经新闻,http://123.58.201.173:52411/test/lshotel.php?id=48
东森财经新闻,http://tv.redrainl.site:9500/live.m3u8?c=55
三立财经,http://tv.redrainl.site:9500/live.m3u8?c=51
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
原住民,http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8
原住民,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
好莱坞电影,http://123.58.201.173:52411/test/lshotel.php?id=55
HBO,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571204&extension=ts&play_token=TQWwwF8fB9
HBO,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941648&extension=ts&play_token=U9qP9sjHUP
HBO,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56057&extension=ts&play_token=pqlvbiUAPq
HBO HD,http://198.16.64.10:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
HBO,http://198.16.64.10:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
HBO2,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56105&extension=ts&play_token=TYYmi0O3a2
HBO3,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=56104&extension=ts&play_token=HqqAESBfCa
Star Movies,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=155727&extension=ts&play_token=zB1JWsM7AB
Star World,http://61.221.81.93:8521/hls/65/807/ch843.m3u8
Movie gold,http://61.221.81.93:8524/hls/65/807/ch843.m3u8
TLC, http://www.yshmzmc.top/gtjm.php?id=live1005
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
智林体育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
国家地理野生,https://sc.id-tv.kz/NatGeoWildHD_34_35.m3u8
动物星球, http://www.yshmzmc.top/gtjm.php?id=live1004



中天新闻台,https://pull-l3-cny.douyincdn.com/live/4ea0486834cf63e044a556b7f4cedca0.flv$推流
中天新闻台,http://103.68.63.37:8278/ctinews/playlist.m3u8?tid=MC3C3915550439155504&ct=19193&tsum=a8168b7967dda9bfebdd5b1403dc19b0$103
中视新闻台,https://pull-l3-cny.douyincdn.com/live/61bb1e2f1acee28a81ba470b11144095.flv?time=1677945335$推流
中视新闻台,http://103.68.63.37:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376$103

东森新闻台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8$38
东森新闻台,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8$38
东森新闻台,https://pull-l3-cny.douyincdn.com/live/86a877259487f25e53ac9c53a00f3dae.flv$推流
东森新闻台,https://epg.pw/stream/3da565ef37271f1c371d079393f61041476b4b749e00a58109b4f4234d8a2bcf.m3u8$EPG



TVBS新闻台,https://pull-l3-cny.douyincdn.com/live/8dfa080c3055bac45ac2b51f62142f0c.flv$推流
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8$38
TVBS新闻台,https://epg.pw/stream/63226808ac85069d0aadc9de4ad2545e02daded73efe257db3f20de21f9705aa.m3u8$EPG

民视新闻台,http://123.51.230.108:18663/.m3u8
民视新闻台,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8$38
台视新闻台,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$38
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top$38
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$38
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8$38
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8$38
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$38
